GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
109,87651.31104,87605.01923,87643.52028,87573.03244,87560.93641,87653.30737,87611.41921,87645.01477,87642.75867,87613.77142,87622.34813,87655.52826,87686.6227,87640.68612,87665.31096,87654.01297,87683.57524,87622.84225,87642.54907,87576.04123,87599.55463,87592.62689,87610.82398,87610.1152,87615.86006,87568.64007,87609.22277,87600.47043,87545.01071,87554.00883,87646.11327,87528.38488,87550.31935,87640.44018,87641.43976,87641.94229,87688.40551,87651.10079,87672.67649
103,88407.3507,88354.19266,88401.12547,88330.67502,88318.24411,88414.24743,88376.17063,88442.49649,88421.14799,88363.9635,88372.05109,88409.06144,88442.85589,88391.77797,88425.94828,88410.22561,88427.36114,88374.33092,88394.33205,88370.04816,88396.30247,88385.24821,88401.73076,88410.45941,88411.56213,88367.00585,88403.56785,88403.79594,88341.72224,88361.63731,88442.71399,88327.51997,88346.03501,88432.64208,88432.1882,88437.29397,88483.76438,88445.94224,88463.75864
113,88080.9252,88035.68615,88071.835,88001.92484,87989.51851,88081.18444,88043.61435,88140.53457,88122.44984,88043.03619,88053.05043,88085.46048,88116.21805,88069.38236,88092.91607,88083.33625,88115.83364,88047.76588,88067.62737,88071.49856,88092.94823,88087.3445,88110.85838,88102.85709,88111.46945,88059.15199,88101.6865,88092.47503,88036.19604,88041.69403,88142.00999,88023.04337,88041.75638,88134.25065,88137.0928,88134.81205,88180.91583,88143.4122,88167.95532
119,94239.42129,94191.28166,94245.53265,94187.66578,94166.64789,94233.53031,94237.38869,94445.72093,94388.1127,94199.15652,94215.14881,94250.01372,94284.68631,94217.2749,94241.59659,94247.9005,94258.05353,94204.28344,94217.14135,94369.29379,94408.90766,94371.07596,94414.40827,94411.82258,94402.68587,94365.60965,94380.83063,94407.09327,94338.27975,94362.62189,94443.15722,94330.41736,94319.31993,94431.17577,94430.42573,94416.76391,94462.83502,94430.39946,94439.5549
120,89069.27089,89033.59719,89078.25744,89003.15713,88998.40519,89069.57959,89068.82449,89099.80107,89089.4604,89048.84198,89063.86624,89088.83309,89110.31887,89067.81981,89090.56461,89075.82086,89108.99988,89065.97935,89072.52523,89040.85833,89088.91793,89065.32203,89078.83842,89093.92554,89077.68178,89069.17944,89067.87442,89080.54944,89028.34308,89049.32721,89102.45372,88999.05316,89032.23768,89107.90962,89113.79202,89102.40953,89149.89527,89111.34909,89128.86126
115,90525.20375,90480.14779,90533.08999,90465.58823,90450.04458,90528.27101,90534.72137,90737.84728,90675.29508,90494.11865,90505.29907,90539.31101,90568.40321,90515.04979,90540.19777,90533.26741,90554.3154,90506.77898,90520.28764,90666.50402,90704.6646,90679.64257,90705.6078,90713.3354,90702.59746,90675.06563,90691.50184,90706.46081,90640.74782,90664.13805,90735.41289,90626.82219,90636.64695,90733.38808,90729.78603,90725.9792,90770.90522,90735.22667,90747.94481
117,89331.22547,89286.45728,89338.17012,89268.58696,89253.19545,89337.28475,89319.77064,89387.10844,89363.68685,89301.43058,89311.15047,89346.00422,89373.43968,89323.69648,89347.87175,89338.82929,89362.11085,89315.51384,89330.28407,89317.25638,89354.18076,89333.21217,89354.88277,89363.90735,89353.23365,89327.30776,89346.86653,89356.09066,89292.87903,89314.77869,89384.55667,89276.92968,89292.65094,89385.49533,89379.41195,89380.46425,89424.80308,89389.12265,89402.72808
108,89777.43475,89723.17603,89772.82157,89706.2373,89688.9078,89783.08907,89746.5955,89829.17547,89801.06655,89733.90202,89743.89048,89781.32486,89815.95241,89758.91877,89791.00135,89781.185,89794.14869,89740.95072,89760.51837,89753.21435,89781.32688,89764.00823,89788.66096,89792.63072,89791.70905,89746.25838,89781.03685,89787.61135,89723.01943,89744.59337,89826.1483,89713.21254,89723.49041,89815.35488,89810.67483,89816.83165,89860.99903,89826.19214,89839.70499
112,91084.5171,91029.51719,91084.74708,91019.65466,90999.49136,91092.02127,91078.1888,91300.18216,91226.86989,91042.19472,91052.97826,91092.07034,91127.37741,91064.52789,91097.10953,91090.38038,91099.82542,91047.16,91065.89356,91218.87008,91250.80187,91227.95846,91258.7341,91262.23692,91257.52323,91213.48944,91244.12009,91259.32008,91189.41887,91212.46498,91292.92565,91181.95591,91185.03033,91282.76687,91274.72055,91280.46822,91323.49675,91288.5792,91300.1322
110,84608.01218,84579.51572,84606.34338,84520.11543,84517.74732,84611.35577,84576.71462,84626.38953,84637.75539,84587.22728,84594.85904,84623.50809,84646.45276,84613.83432,84622.0471,84608.76608,84665.74622,84596.60397,84614.20288,84569.24609,84593.04821,84596.39043,84610.1841,84604.9795,84610.56436,84571.10153,84614.4068,84586.83952,84537.65183,84531.46724,84640.12032,84513.94612,84547.72397,84642.95638,84648.06763,84638.23463,84690.40136,84643.7509,84677.57064
111,95782.36967,95728.64602,95791.2105,95729.70763,95706.0483,95774.30508,95763.27254,95867.60951,95835.99248,95734.44313,95750.08609,95786.51627,95830.85437,95751.61264,95780.22906,95788.75411,95788.52519,95733.60502,95747.02352,95784.55391,95825.20916,95781.72275,95832.38095,95833.76446,95821.08779,95779.53121,95796.95064,95836.04249,95757.70964,95783.12941,95864.58861,95747.97103,95730.36066,95844.09153,95846.11581,95832.09559,95882.8936,95846.75754,95858.64714
125,93617.98475,93575.5292,93620.8518,93563.89903,93548.35133,93610.33859,93597.95853,93638.07669,93635.10364,93585.14288,93603.73129,93629.95808,93662.09261,93599.52729,93620.40531,93625.56049,93643.07229,93588.9702,93601.1575,93570.09774,93615.18524,93578.15388,93614.55514,93613.08901,93606.08864,93574.82373,93582.08854,93606.49412,93545.53359,93567.25813,93641.71977,93529.30745,93530.42374,93632.0296,93635.44131,93618.279,93664.71438,93633.80657,93645.3859
123,90274.84361,90235.60384,90282.19783,90213.0052,90204.08108,90272.47638,90269.87949,90329.94516,90312.79034,90248.76191,90264.14452,90289.54464,90316.00736,90268.15779,90290.70731,90281.26809,90309.80582,90263.06759,90273.47757,90267.0339,90312.6978,90284.94514,90306.59185,90316.71223,90304.64439,90286.57486,90291.1578,90306.67869,90250.01446,90270.01524,90333.3049,90226.66759,90245.87406,90332.71215,90337.13355,90326.04378,90372.52238,90336.73571,90351.14916
132,92571.40118,92533.5948,92574.51037,92518.05991,92504.1428,92564.53985,92549.72104,92575.5095,92577.70119,92542.30133,92561.18318,92587.17632,92612.77259,92558.55599,92574.93673,92579.27501,92603.24632,92550.87175,92562.70398,92511.66089,92554.12937,92521.26715,92552.98873,92550.79548,92545.03319,92518.80248,92525.11998,92541.0851,92485.80855,92506.65531,92580.49393,92470.72238,92475.74566,92575.13139,92577.43696,92561.01544,92605.76104,92575.94496,92588.34004
128,85939.35293,85907.36613,85940.02568,85867.71249,85854.45214,85940.42662,85918.65236,85913.83631,85929.55161,85920.95709,85926.21521,85957.3662,85977.8588,85946.16349,85950.54048,85943.46664,85986.44178,85938.11694,85951.36701,85858.46146,85887.7681,85878.75795,85895.32463,85894.49549,85890.30622,85866.66593,85894.16462,85881.42206,85832.69435,85837.7536,85919.8686,85806.63989,85838.5844,85929.49415,85925.01073,85923.76208,85971.16063,85934.68292,85954.24555
127,83672.46209,83647.13505,83678.78263,83601.55713,83591.5296,83673.90642,83666.53208,83650.69387,83668.38298,83664.18457,83668.07352,83695.66979,83710.28361,83690.43731,83687.22496,83677.77139,83729.26577,83691.31802,83700.44292,83603.06324,83635.8862,83628.85336,83636.32797,83643.28245,83633.89561,83627.35861,83645.19995,83626.0595,83584.9591,83589.62502,83658.19054,83549.12603,83594.95588,83678.1953,83673.72805,83672.57001,83720.86194,83684.08124,83705.08218
131,90289.98373,90253.38573,90297.23535,90232.24591,90218.10629,90292.76292,90268.96811,90275.92189,90283.58546,90268.90434,90276.92116,90312.28633,90330.94906,90285.72576,90297.99263,90299.18555,90326.94378,90277.76939,90288.93857,90211.17117,90249.2589,90226.63527,90250.30348,90251.30919,90239.03497,90216.17322,90233.68908,90238.42115,90181.56706,90198.62972,90275.18627,90167.89699,90180.58023,90280.45394,90269.49965,90266.5831,90310.11818,90279.04831,90291.83112
135,96408.51795,96369.11834,96403.23057,96362.96899,96345.47566,96394.30625,96376.81301,96411.4517,96424.98243,96376.81627,96402.04238,96422.61521,96450.81754,96382.34719,96396.50564,96417.51847,96431.21413,96370.16724,96382.87329,96347.17845,96389.71637,96347.50196,96395.14808,96376.28413,96379.93152,96339.08544,96342.67582,96368.29065,96313.89972,96336.60542,96420.57944,96304.04198,96294.54934,96405.36158,96408.3121,96381.65847,96425.09604,96402.52276,96412.94702
130,93570.30904,93528.23697,93578.08276,93519.29774,93501.07057,93567.72481,93543.97895,93559.93176,93563.78174,93539.86262,93553.1686,93589.61672,93614.85712,93555.68799,93573.53711,93580.4658,93598.14998,93544.38464,93555.91147,93489.58956,93529.48535,93494.18611,93532.15334,93527.25539,93517.40881,93486.64451,93499.34488,93518.10089,93454.56386,93478.33257,93558.08628,93447.64212,93445.2814,93553.67674,93546.48136,93534.43221,93579.26692,93548.47667,93559.02896
124,89006.20598,88970.40467,89013.35573,88945.58107,88932.32561,89007.62437,88968.28352,88833.52403,88881.27208,88984.82077,88994.411,89026.63528,89046.31233,89005.37064,89017.35113,89014.16075,89046.33265,89000.56022,89011.7312,88772.84903,88810.91254,88790.62417,88810.28625,88814.00716,88802.99667,88785.09889,88799.85449,88801.45319,88747.1473,88764.13644,88835.43197,88728.11345,88748.40789,88842.83502,88836.46551,88831.93313,88877.03277,88844.40715,88858.3225
116,89275.66541,89230.06431,89262.51375,89193.12695,89181.42985,89271.73202,89230.12484,89356.62544,89334.63305,89236.32103,89247.53485,89281.52403,89310.32597,89257.01532,89279.22083,89272.49924,89309.61464,89229.75096,89247.63904,89288.52931,89305.02908,89300.82778,89334.97084,89315.35976,89326.024,89265.24497,89307.11421,89300.60387,89241.54571,89244.07071,89356.472,89238.62626,89249.23726,89343.51865,89349.60316,89344.64853,89387.76794,89351.74894,89380.29954
137,91787.65329,91751.67647,91791.1478,91729.29367,91721.2612,91781.54264,91770.78443,91791.61822,91796.6198,91762.4963,91783.00623,91805.71197,91827.11599,91778.35922,91795.2045,91794.67675,91823.84093,91773.42091,91782.42436,91732.15297,91779.11689,91748.37856,91773.76124,91775.08457,91767.9046,91748.45359,91747.31278,91763.25556,91712.52552,91733.06208,91799.75891,91691.83105,91709.20931,91797.80235,91802.3665,91783.38088,91830.24012,91798.12872,91813.98091
126,85509.77189,85478.72205,85507.90955,85431.91324,85419.64208,85508.71912,85474.68753,85449.30973,85475.77476,85489.08233,85493.59615,85524.16118,85547.47776,85514.62416,85521.20326,85511.84647,85559.71565,85501.87707,85517.74817,85392.2136,85415.49401,85411.84309,85430.63293,85425.15992,85426.93163,85392.86335,85428.98887,85411.58074,85362.63068,85361.78911,85456.06952,85336.67786,85370.9197,85462.94162,85462.05677,85458.63015,85507.81219,85466.24635,85493.18826
